player,team,pos,90s,shots,tackles_won,interceptions,league,season,shots_p90,tackles_won_p90,interceptions_p90
Jack Grealish,Everton,MF,18.1,26,15,11,ENG-Premier League,2526,1.43646408839779,0.8287292817679557,0.6077348066298343
Jake O'Brien,Everton,DF,34.7,13,32,13,ENG-Premier League,2526,0.37463976945244953,0.9221902017291066,0.37463976945244953
James Garner,Everton,"MF,DF",37.9,45,72,57,ENG-Premier League,2526,1.187335092348285,1.899736147757256,1.503957783641161
James Tarkowski,Everton,DF,37.0,20,30,29,ENG-Premier League,2526,0.5405405405405406,0.8108108108108109,0.7837837837837838
Jarrad Branthwaite,Everton,DF,7.6,6,6,11,ENG-Premier League,2526,0.7894736842105263,0.7894736842105263,1.4473684210526316
Jordan Pickford,Everton,GK,38.0,0,1,0,ENG-Premier League,2526,0.0,0.02631578947368421,0.0
Kiernan Dewsbury-Hall,Everton,MF,29.2,39,26,14,ENG-Premier League,2526,1.3356164383561644,0.8904109589041096,0.4794520547945206
Merlin Röhl,Everton,MF,7.6,11,13,4,ENG-Premier League,2526,1.4473684210526316,1.7105263157894737,0.5263157894736842
Michael Keane,Everton,DF,28.8,27,24,37,ENG-Premier League,2526,0.9375,0.8333333333333333,1.284722222222222
Nathan Patterson,Everton,DF,2.7,1,4,2,ENG-Premier League,2526,0.37037037037037035,1.4814814814814814,0.7407407407407407
Séamus Coleman,Everton,DF,0.2,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Thierno Barry,Everton,FW,21.3,38,4,5,ENG-Premier League,2526,1.784037558685446,0.18779342723004694,0.2347417840375587
Tim Iroegbunam,Everton,MF,16.5,12,44,22,ENG-Premier League,2526,0.7272727272727273,2.6666666666666665,1.3333333333333333
Tyler Dibling,Everton,MF,4.0,4,3,6,ENG-Premier League,2526,1.0,0.75,1.5
Tyrique George,Everton,MF,2.4,7,3,2,ENG-Premier League,2526,2.916666666666667,1.25,0.8333333333333334
Vitaliy Mykolenko,Everton,DF,32.9,9,25,27,ENG-Premier League,2526,0.27355623100303955,0.7598784194528876,0.8206686930091186
Adama Traoré,Fulham,MF,3.0,5,1,0,ENG-Premier League,2526,1.6666666666666667,0.3333333333333333,0.0
Alex Iwobi,Fulham,MF,26.9,39,18,15,ENG-Premier League,2526,1.449814126394052,0.6691449814126395,0.5576208178438662
Antonee Robinson,Fulham,"DF,MF",16.6,6,31,28,ENG-Premier League,2526,0.36144578313253006,1.8674698795180722,1.686746987951807
Bernd Leno,Fulham,GK,38.0,0,1,1,ENG-Premier League,2526,0.0,0.02631578947368421,0.02631578947368421
Calvin Bassey,Fulham,DF,28.2,12,32,22,ENG-Premier League,2526,0.425531914893617,1.1347517730496455,0.7801418439716312
Emile Smith Rowe,Fulham,MF,21.4,36,22,22,ENG-Premier League,2526,1.6822429906542058,1.0280373831775702,1.0280373831775702
Harrison Reed,Fulham,MF,1.0,2,0,0,ENG-Premier League,2526,2.0,0.0,0.0
Harry Wilson,Fulham,MF,29.7,78,19,16,ENG-Premier League,2526,2.6262626262626263,0.6397306397306397,0.5387205387205387
Issa Diop,Fulham,DF,9.1,2,2,6,ENG-Premier League,2526,0.21978021978021978,0.21978021978021978,0.6593406593406593
Joachim Andersen,Fulham,DF,31.9,16,26,34,ENG-Premier League,2526,0.5015673981191223,0.8150470219435737,1.0658307210031348
Jonah Kusi-Asare,Fulham,FW,0.6,0,1,0,ENG-Premier League,2526,0.0,1.6666666666666667,0.0
Jorge Cuenca,Fulham,DF,10.4,1,10,15,ENG-Premier League,2526,0.09615384615384615,0.9615384615384615,1.4423076923076923
Joshua King,Fulham,MF,14.5,26,12,3,ENG-Premier League,2526,1.793103448275862,0.8275862068965517,0.20689655172413793
Kenny Tete,Fulham,DF,19.9,16,38,26,ENG-Premier League,2526,0.8040201005025126,1.9095477386934674,1.306532663316583
Kevin,Fulham,MF,11.6,25,10,9,ENG-Premier League,2526,2.1551724137931036,0.8620689655172414,0.7758620689655172
Oscar Bobb,Fulham,MF,6.3,8,7,6,ENG-Premier League,2526,1.2698412698412698,1.1111111111111112,0.9523809523809524
Raúl Jiménez,Fulham,FW,24.3,73,20,7,ENG-Premier League,2526,3.0041152263374484,0.823045267489712,0.28806584362139914
Rodrigo Muniz,Fulham,FW,11.1,32,3,2,ENG-Premier League,2526,2.882882882882883,0.2702702702702703,0.1801801801801802
Ryan Sessegnon,Fulham,"DF,MF",20.3,16,29,23,ENG-Premier League,2526,0.7881773399014778,1.4285714285714286,1.1330049261083743
Samuel Chukwueze,Fulham,MF,12.0,25,4,6,ENG-Premier League,2526,2.0833333333333335,0.3333333333333333,0.5
Sander Berge,Fulham,MF,32.3,14,41,26,ENG-Premier League,2526,0.43343653250774,1.2693498452012384,0.8049535603715171
Saša Lukić,Fulham,MF,19.3,18,28,16,ENG-Premier League,2526,0.9326424870466321,1.450777202072539,0.8290155440414507
Timothy Castagne,Fulham,"DF,MF",20.5,14,24,28,ENG-Premier League,2526,0.6829268292682927,1.170731707317073,1.3658536585365855
Tom Cairney,Fulham,MF,8.6,17,4,4,ENG-Premier League,2526,1.9767441860465118,0.46511627906976744,0.46511627906976744
Anton Stach,Leeds United,MF,26.3,55,35,19,ENG-Premier League,2526,2.091254752851711,1.3307984790874525,0.7224334600760456
Ao Tanaka,Leeds United,MF,14.6,17,15,21,ENG-Premier League,2526,1.1643835616438356,1.0273972602739727,1.4383561643835616
Brenden Aaronson,Leeds United,"MF,FW",27.2,47,27,17,ENG-Premier League,2526,1.7279411764705883,0.9926470588235294,0.625
Daniel James,Leeds United,"FW,MF",6.2,14,5,1,ENG-Premier League,2526,2.258064516129032,0.8064516129032258,0.16129032258064516
Dominic Calvert-Lewin,Leeds United,FW,30.2,73,4,5,ENG-Premier League,2526,2.4172185430463577,0.13245033112582782,0.16556291390728478
Ethan Ampadu,Leeds United,MF,34.7,26,46,50,ENG-Premier League,2526,0.7492795389048991,1.3256484149855907,1.440922190201729
Facundo Buonanotte,Leeds United,MF,0.4,2,0,1,ENG-Premier League,2526,5.0,0.0,2.5
Gabriel Gudmundsson,Leeds United,"DF,MF",29.2,18,47,28,ENG-Premier League,2526,0.6164383561643836,1.6095890410958904,0.9589041095890412
Ilia Gruev,Leeds United,MF,14.7,7,13,14,ENG-Premier League,2526,0.4761904761904762,0.8843537414965987,0.9523809523809524
Jack Harrison,Leeds United,FW,3.0,6,2,4,ENG-Premier League,2526,2.0,0.6666666666666666,1.3333333333333333
Jaka Bijol,Leeds United,DF,21.0,15,13,22,ENG-Premier League,2526,0.7142857142857143,0.6190476190476191,1.0476190476190477
James Justin,Leeds United,"DF,MF",21.1,24,38,26,ENG-Premier League,2526,1.1374407582938388,1.8009478672985781,1.2322274881516586
Jayden Bogle,Leeds United,"MF,DF",31.0,18,43,30,ENG-Premier League,2526,0.5806451612903226,1.3870967741935485,0.967741935483871
Joe Rodon,Leeds United,DF,32.8,18,19,30,ENG-Premier League,2526,0.5487804878048781,0.5792682926829269,0.9146341463414634
Joël Piroe,Leeds United,FW,2.9,14,1,1,ENG-Premier League,2526,4.827586206896552,0.3448275862068966,0.3448275862068966
Karl Darlow,Leeds United,GK,22.0,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Lucas Perri,Leeds United,GK,16.0,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Lukas Nmecha,Leeds United,FW,12.0,30,7,3,ENG-Premier League,2526,2.5,0.5833333333333334,0.25
Noah Okafor,Leeds United,"FW,MF",17.3,35,15,12,ENG-Premier League,2526,2.0231213872832368,0.8670520231213873,0.6936416184971098
Pascal Struijk,Leeds United,DF,32.6,31,22,32,ENG-Premier League,2526,0.950920245398773,0.6748466257668712,0.9815950920245399
Sam Byram,Leeds United,"DF,MF",0.1,0,1,0,ENG-Premier League,2526,0.0,10.0,0.0
Sean Longstaff,Leeds United,MF,11.2,16,24,12,ENG-Premier League,2526,1.4285714285714286,2.142857142857143,1.0714285714285714
Sebastiaan Bornauw,Leeds United,DF,4.8,1,4,7,ENG-Premier League,2526,0.20833333333333334,0.8333333333333334,1.4583333333333335
Wilfried Gnonto,Leeds United,FW,6.0,10,13,3,ENG-Premier League,2526,1.6666666666666667,2.1666666666666665,0.5
Alexander Isak,Liverpool,FW,7.8,17,6,0,ENG-Premier League,2526,2.1794871794871797,0.7692307692307693,0.0
Alexis Mac Allister,Liverpool,MF,29.5,52,27,18,ENG-Premier League,2526,1.7627118644067796,0.9152542372881356,0.6101694915254238
Alisson,Liverpool,GK,26.0,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Andy Robertson,Liverpool,DF,13.1,10,10,7,ENG-Premier League,2526,0.7633587786259542,0.7633587786259542,0.5343511450381679
Cody Gakpo,Liverpool,"MF,FW",30.4,87,15,12,ENG-Premier League,2526,2.861842105263158,0.493421052631579,0.39473684210526316
Conor Bradley,Liverpool,DF,10.3,6,15,12,ENG-Premier League,2526,0.5825242718446602,1.4563106796116503,1.1650485436893203
Curtis Jones,Liverpool,"MF,DF",21.5,22,23,18,ENG-Premier League,2526,1.0232558139534884,1.069767441860465,0.8372093023255814
Dominik Szoboszlai,Liverpool,"MF,DF",35.9,71,32,29,ENG-Premier League,2526,1.977715877437326,0.8913649025069639,0.807799442896936
Federico Chiesa,Liverpool,MF,3.8,17,5,4,ENG-Premier League,2526,4.473684210526316,1.3157894736842106,1.0526315789473684
Florian Wirtz,Liverpool,MF,26.4,51,26,12,ENG-Premier League,2526,1.9318181818181819,0.9848484848484849,0.4545454545454546
Freddie Woodman,Liverpool,GK,2.4,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Giorgi Mamardashvili,Liverpool,GK,9.6,0,1,1,ENG-Premier League,2526,0.0,0.10416666666666667,0.10416666666666667
Hugo Ekitike,Liverpool,FW,20.0,65,7,4,ENG-Premier League,2526,3.25,0.35,0.2
Ibrahima Konaté,Liverpool,DF,34.3,12,31,28,ENG-Premier League,2526,0.34985422740524785,0.9037900874635569,0.8163265306122449
Jeremie Frimpong,Liverpool,"DF,MF",11.6,10,9,6,ENG-Premier League,2526,0.8620689655172414,0.7758620689655172,0.5172413793103449
Joe Gomez,Liverpool,DF,6.7,5,7,8,ENG-Premier League,2526,0.7462686567164178,1.044776119402985,1.1940298507462686
Milos Kerkez,Liverpool,DF,25.1,9,26,15,ENG-Premier League,2526,0.3585657370517928,1.0358565737051793,0.597609561752988
Mohamed Salah,Liverpool,MF,23.8,68,12,3,ENG-Premier League,2526,2.857142857142857,0.5042016806722689,0.12605042016806722
Rio Ngumoha,Liverpool,MF,6.2,16,2,3,ENG-Premier League,2526,2.5806451612903225,0.3225806451612903,0.48387096774193544
Ryan Gravenberch,Liverpool,MF,33.2,38,35,44,ENG-Premier League,2526,1.1445783132530118,1.0542168674698795,1.325301204819277
Trey Nyoni,Liverpool,MF,0.3,1,0,0,ENG-Premier League,2526,3.3333333333333335,0.0,0.0
Virgil van Dijk,Liverpool,DF,38.0,30,15,26,ENG-Premier League,2526,0.7894736842105263,0.39473684210526316,0.6842105263157895
Wataru Endo,Liverpool,DF,1.9,1,3,0,ENG-Premier League,2526,0.5263157894736842,1.5789473684210527,0.0
Abdukodir Khusanov,Manchester City,DF,15.9,7,20,29,ENG-Premier League,2526,0.44025157232704404,1.2578616352201257,1.8238993710691824
Antoine Semenyo,Manchester City,"MF,FW",15.5,34,11,6,ENG-Premier League,2526,2.193548387096774,0.7096774193548387,0.3870967741935484
Bernardo Silva,Manchester City,MF,31.9,30,28,21,ENG-Premier League,2526,0.9404388714733543,0.877742946708464,0.658307210031348
Divine Mukasa,Manchester City,MF,0.3,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Erling Haaland,Manchester City,FW,32.8,126,7,4,ENG-Premier League,2526,3.8414634146341466,0.2134146341463415,0.12195121951219513
Gianluigi Donnarumma,Manchester City,GK,34.0,0,0,1,ENG-Premier League,2526,0.0,0.0,0.029411764705882353
James Trafford,Manchester City,GK,4.0,0,1,0,ENG-Premier League,2526,0.0,0.25,0.0
Jeremy Doku,Manchester City,"MF,FW",19.8,39,16,12,ENG-Premier League,2526,1.9696969696969697,0.8080808080808081,0.6060606060606061
John Stones,Manchester City,DF,4.9,0,1,3,ENG-Premier League,2526,0.0,0.2040816326530612,0.6122448979591836
Joško Gvardiol,Manchester City,DF,15.2,17,13,16,ENG-Premier League,2526,1.118421052631579,0.8552631578947368,1.0526315789473684
Marc Guéhi,Manchester City,DF,15.0,17,12,25,ENG-Premier League,2526,1.1333333333333333,0.8,1.6666666666666667
Mateo Kovačić,Manchester City,MF,1.4,2,1,2,ENG-Premier League,2526,1.4285714285714286,0.7142857142857143,1.4285714285714286
Matheus Nunes,Manchester City,DF,31.8,7,41,29,ENG-Premier League,2526,0.22012578616352202,1.2893081761006289,0.9119496855345912
Max Alleyne,Manchester City,DF,1.5,2,3,3,ENG-Premier League,2526,1.3333333333333333,2.0,2.0
Nathan Aké,Manchester City,DF,7.7,7,6,5,ENG-Premier League,2526,0.9090909090909091,0.7792207792207793,0.6493506493506493
Nico O'Reilly,Manchester City,"DF,MF",29.4,41,36,20,ENG-Premier League,2526,1.3945578231292517,1.2244897959183674,0.6802721088435374
Nicolás González,Manchester City,MF,17.4,14,30,24,ENG-Premier League,2526,0.8045977011494253,1.7241379310344829,1.3793103448275863
Omar Marmoush,Manchester City,"FW,MF",7.8,30,8,2,ENG-Premier League,2526,3.8461538461538463,1.0256410256410258,0.25641025641025644
Oscar Bobb,Manchester City,"MF,FW",5.2,4,5,3,ENG-Premier League,2526,0.7692307692307692,0.9615384615384615,0.5769230769230769
Phil Foden,Manchester City,MF,23.2,55,16,10,ENG-Premier League,2526,2.3706896551724137,0.6896551724137931,0.4310344827586207
Rayan Aït-Nouri,Manchester City,DF,10.8,10,21,13,ENG-Premier League,2526,0.9259259259259258,1.9444444444444444,1.2037037037037037
Rayan Cherki,Manchester City,MF,19.8,55,16,7,ENG-Premier League,2526,2.7777777777777777,0.8080808080808081,0.35353535353535354
Rico Lewis,Manchester City,DF,4.5,3,4,7,ENG-Premier League,2526,0.6666666666666666,0.8888888888888888,1.5555555555555556
Rodri,Manchester City,MF,16.8,16,25,12,ENG-Premier League,2526,0.9523809523809523,1.4880952380952381,0.7142857142857143
Rúben Dias,Manchester City,DF,23.8,10,6,23,ENG-Premier League,2526,0.42016806722689076,0.25210084033613445,0.9663865546218487
Sávio,Manchester City,MF,9.3,20,5,5,ENG-Premier League,2526,2.150537634408602,0.5376344086021505,0.5376344086021505
Tijjani Reijnders,Manchester City,MF,18.1,49,4,11,ENG-Premier League,2526,2.707182320441989,0.22099447513812154,0.6077348066298343
Altay Bayındır,Manchester Utd,GK,6.0,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Amad Diallo,Manchester Utd,MF,26.0,53,23,15,ENG-Premier League,2526,2.0384615384615383,0.8846153846153846,0.5769230769230769
Ayden Heaven,Manchester Utd,DF,10.3,3,13,1,ENG-Premier League,2526,0.2912621359223301,1.262135922330097,0.0970873786407767
Bendito Mantato,Manchester Utd,MF,0.2,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Benjamin Šeško,Manchester Utd,FW,18.3,61,3,3,ENG-Premier League,2526,3.333333333333333,0.16393442622950818,0.16393442622950818
Bruno Fernandes,Manchester Utd,MF,34.0,85,35,21,ENG-Premier League,2526,2.5,1.0294117647058822,0.6176470588235294
Bryan Mbeumo,Manchester Utd,"MF,FW",29.0,73,11,7,ENG-Premier League,2526,2.5172413793103448,0.3793103448275862,0.2413793103448276
Casemiro,Manchester Utd,MF,28.6,52,45,30,ENG-Premier League,2526,1.8181818181818181,1.5734265734265733,1.048951048951049
Diogo Dalot,Manchester Utd,"DF,MF",29.0,24,30,26,ENG-Premier League,2526,0.8275862068965517,1.0344827586206897,0.896551724137931
Harry Maguire,Manchester Utd,DF,18.4,14,17,12,ENG-Premier League,2526,0.7608695652173914,0.923913043478261,0.6521739130434783
Jack Fletcher,Manchester Utd,MF,1.2,1,1,1,ENG-Premier League,2526,0.8333333333333334,0.8333333333333334,0.8333333333333334
Joshua Zirkzee,Manchester Utd,"FW,MF",7.0,25,6,1,ENG-Premier League,2526,3.5714285714285716,0.8571428571428571,0.14285714285714285
Kobbie Mainoo,Manchester Utd,MF,18.5,13,20,19,ENG-Premier League,2526,0.7027027027027027,1.0810810810810811,1.027027027027027
Leny Yoro,Manchester Utd,DF,19.3,9,20,31,ENG-Premier League,2526,0.46632124352331605,1.0362694300518134,1.6062176165803108
Lisandro Martínez,Manchester Utd,DF,13.7,5,11,12,ENG-Premier League,2526,0.36496350364963503,0.8029197080291971,0.8759124087591241
Luke Shaw,Manchester Utd,DF,35.8,10,45,43,ENG-Premier League,2526,0.2793296089385475,1.2569832402234637,1.2011173184357542
Manuel Ugarte,Manchester Utd,MF,9.9,13,30,20,ENG-Premier League,2526,1.3131313131313131,3.0303030303030303,2.0202020202020203
Mason Mount,Manchester Utd,MF,11.3,19,13,9,ENG-Premier League,2526,1.6814159292035398,1.1504424778761062,0.7964601769911503
Matheus Cunha,Manchester Utd,"MF,FW",27.7,90,23,21,ENG-Premier League,2526,3.2490974729241877,0.8303249097472925,0.7581227436823105
Matthijs de Ligt,Manchester Utd,DF,13.0,11,13,11,ENG-Premier League,2526,0.8461538461538461,1.0,0.8461538461538461
Noussair Mazraoui,Manchester Utd,"DF,MF",10.9,5,15,11,ENG-Premier League,2526,0.4587155963302752,1.3761467889908257,1.0091743119266054
Patrick Dorgu,Manchester Utd,MF,16.1,25,30,16,ENG-Premier League,2526,1.5527950310559004,1.8633540372670805,0.9937888198757763
Senne Lammens,Manchester Utd,GK,32.0,0,1,0,ENG-Premier League,2526,0.0,0.03125,0.0
Shea Lacey,Manchester Utd,FW,0.5,4,0,0,ENG-Premier League,2526,8.0,0.0,0.0
Tyler Fletcher,Manchester Utd,MF,0.2,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Tyrell Malacia,Manchester Utd,DF,0.2,0,1,0,ENG-Premier League,2526,0.0,5.0,0.0
Aaron Ramsdale,Newcastle,GK,11.2,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Alex Murphy,Newcastle,DF,0.1,0,0,1,ENG-Premier League,2526,0.0,0.0,10.0
Anthony Elanga,Newcastle,"FW,MF",14.7,17,11,3,ENG-Premier League,2526,1.1564625850340136,0.7482993197278912,0.20408163265306123
Anthony Gordon,Newcastle,FW,19.9,48,13,3,ENG-Premier League,2526,2.412060301507538,0.6532663316582915,0.15075376884422112
Bruno Guimarães,Newcastle,MF,27.3,42,41,16,ENG-Premier League,2526,1.5384615384615383,1.5018315018315018,0.5860805860805861
Dan Burn,Newcastle,DF,24.4,10,26,20,ENG-Premier League,2526,0.4098360655737705,1.0655737704918034,0.819672131147541
Emil Krafth,Newcastle,DF,0.5,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Fabian Schär,Newcastle,DF,12.1,17,9,16,ENG-Premier League,2526,1.4049586776859504,0.7438016528925621,1.322314049586777
Harvey Barnes,Newcastle,"FW,MF",21.8,58,5,3,ENG-Premier League,2526,2.6605504587155964,0.2293577981651376,0.13761467889908258
Jacob Murphy,Newcastle,"FW,MF",18.0,42,12,6,ENG-Premier League,2526,2.3333333333333335,0.6666666666666666,0.3333333333333333
Jacob Ramsey,Newcastle,MF,16.1,16,21,9,ENG-Premier League,2526,0.9937888198757763,1.3043478260869563,0.5590062111801242
Jamaal Lascelles,Newcastle,DF,0.2,1,0,0,ENG-Premier League,2526,5.0,0.0,0.0
Joe Willock,Newcastle,MF,10.9,17,15,7,ENG-Premier League,2526,1.5596330275229358,1.3761467889908257,0.6422018348623852
Joelinton,Newcastle,MF,21.7,32,23,28,ENG-Premier League,2526,1.4746543778801844,1.0599078341013826,1.2903225806451613
Kieran Trippier,Newcastle,DF,17.6,2,13,7,ENG-Premier League,2526,0.11363636363636363,0.7386363636363635,0.3977272727272727
Lewis Hall,Newcastle,DF,24.2,25,31,29,ENG-Premier League,2526,1.0330578512396695,1.28099173553719,1.1983471074380165
Lewis Miley,Newcastle,"MF,DF",16.6,12,18,20,ENG-Premier League,2526,0.7228915662650601,1.0843373493975903,1.2048192771084336
Malick Thiaw,Newcastle,DF,32.9,28,34,30,ENG-Premier League,2526,0.851063829787234,1.033434650455927,0.9118541033434651
Nick Pope,Newcastle,GK,26.8,1,1,0,ENG-Premier League,2526,0.03731343283582089,0.03731343283582089,0.0
Nick Woltemade,Newcastle,"FW,MF",21.1,32,13,5,ENG-Premier League,2526,1.5165876777251184,0.6161137440758293,0.23696682464454974
Sandro Tonali,Newcastle,MF,28.2,37,25,28,ENG-Premier League,2526,1.3120567375886525,0.8865248226950355,0.9929078014184397
Sean Neave,Newcastle,FW,0.2,1,0,0,ENG-Premier League,2526,5.0,0.0,0.0
Sven Botman,Newcastle,DF,20.4,15,14,25,ENG-Premier League,2526,0.7352941176470589,0.6862745098039216,1.2254901960784315
Tino Livramento,Newcastle,DF,14.8,3,14,2,ENG-Premier League,2526,0.2027027027027027,0.9459459459459459,0.13513513513513511
William Osula,Newcastle,FW,9.1,23,5,1,ENG-Premier League,2526,2.5274725274725274,0.5494505494505495,0.10989010989010989
Yoane Wissa,Newcastle,FW,5.9,13,5,0,ENG-Premier League,2526,2.2033898305084745,0.847457627118644,0.0
Angus Gunn,Nottingham,GK,0.5,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Arnaud Kalimuendo,Nottingham,FW,1.1,4,1,0,ENG-Premier League,2526,3.6363636363636362,0.9090909090909091,0.0
Callum Hudson-Odoi,Nottingham,MF,20.5,30,7,8,ENG-Premier League,2526,1.4634146341463414,0.34146341463414637,0.3902439024390244
Chris Wood,Nottingham,FW,10.0,23,1,1,ENG-Premier League,2526,2.3,0.1,0.1
Dan Ndoye,Nottingham,MF,13.0,15,11,10,ENG-Premier League,2526,1.1538461538461537,0.8461538461538461,0.7692307692307693
Dilane Bakwa,Nottingham,MF,6.1,9,3,0,ENG-Premier League,2526,1.4754098360655739,0.49180327868852464,0.0
Douglas Luiz,Nottingham,MF,3.5,5,3,7,ENG-Premier League,2526,1.4285714285714286,0.8571428571428571,2.0
Elliot Anderson,Nottingham,MF,37.0,44,60,41,ENG-Premier League,2526,1.1891891891891893,1.6216216216216217,1.1081081081081081
Ibrahim Sangaré,Nottingham,MF,23.1,16,32,22,ENG-Premier League,2526,0.6926406926406926,1.3852813852813852,0.9523809523809523
Igor Jesus,Nottingham,FW,25.5,70,16,2,ENG-Premier League,2526,2.7450980392156863,0.6274509803921569,0.0784313725490196
Jair Cunha,Nottingham,DF,5.7,3,5,5,ENG-Premier League,2526,0.5263157894736842,0.8771929824561403,0.8771929824561403
James Mcatee,Nottingham,MF,3.3,4,4,3,ENG-Premier League,2526,1.2121212121212122,1.2121212121212122,0.9090909090909092
John,Nottingham,GK,4.9,0,0,0,ENG-Premier League,2526,0.0,0.0,0.0
Jota Silva,Nottingham,FW,0.1,0,1,0,ENG-Premier League,2526,0.0,10.0,0.0
Lorenzo Lucca,Nottingham,FW,1.4,4,0,1,ENG-Premier League,2526,2.857142857142857,0.0,0.7142857142857143
Luca Netz,Nottingham,"DF,MF",4.0,0,8,1,ENG-Premier League,2526,0.0,2.0,0.25
Matz Sels,Nottingham,GK,29.6,0,1,0,ENG-Premier League,2526,0.0,0.03378378378378378,0.0
Morato,Nottingham,DF,14.9,5,18,11,ENG-Premier League,2526,0.33557046979865773,1.2080536912751678,0.7382550335570469
Morgan Gibbs-White,Nottingham,MF,34.4,83,16,12,ENG-Premier League,2526,2.412790697674419,0.46511627906976744,0.3488372093023256
